driver_id,driver_name,city,join_date,driver_rating,is_active
24710,Driver_24710,Hyderabad,8/28/2022,4.8,Y
24711,Driver_24711,Chennai,4/24/2021,4.9,Y
24712,Driver_24712,Hyderabad,3/19/2024,3.5,Y
24713,Driver_24713,Mumbai,2/12/2023,3.4,Y
24714,Driver_24714,Hyderabad,10/16/2024,3.4,Y
24715,Driver_24715,Mumbai,2/13/2023,4.8,Y
24716,Driver_24716,Mumbai,12/23/2021,4.5,Y
24717,Driver_24717,Hyderabad,9/7/2024,4,Y
24718,Driver_24718,Mumbai,3/12/2022,3.4,Y
24719,Driver_24719,Mumbai,4/5/2023,4.7,N
24720,Driver_24720,Bangalore,2/13/2023,3.5,N
24721,Driver_24721,Delhi,12/23/2021,3.8,Y
24722,Driver_24722,Delhi,6/16/2024,3.2,Y
24723,Driver_24723,Mumbai,2/16/2021,3.5,Y
24724,Driver_24724,Mumbai,9/27/2022,4.3,Y
24725,Driver_24725,Delhi,1/21/2023,4.7,Y
24726,Driver_24726,Hyderabad,9/23/2022,3.7,Y
24727,Driver_24727,Bangalore,9/21/2021,4,Y
24728,Driver_24728,Bangalore,6/4/2023,3.8,N
24729,Driver_24729,Bangalore,5/22/2021,4.4,Y
24730,Driver_24730,Mumbai,4/15/2023,4.4,Y
24731,Driver_24731,Mumbai,11/15/2021,4.8,N
24732,Driver_24732,Bangalore,11/16/2024,3.7,N
24733,Driver_24733,Chennai,11/8/2022,4.8,Y
24734,Driver_24734,Chennai,6/13/2023,4.8,Y
24735,Driver_24735,Bangalore,12/17/2022,4.5,Y
24736,Driver_24736,Mumbai,4/8/2021,3,Y
24737,Driver_24737,Delhi,6/12/2023,4,Y
24738,Driver_24738,Hyderabad,7/14/2022,3.4,Y
24739,Driver_24739,Chennai,5/26/2023,3.1,Y
24740,Driver_24740,Bangalore,11/5/2022,4.1,Y
24741,Driver_24741,Hyderabad,1/14/2022,3.1,Y
24742,Driver_24742,Bangalore,4/6/2023,4.6,Y
24743,Driver_24743,Delhi,8/10/2024,3.4,Y
24744,Driver_24744,Mumbai,4/11/2023,3.5,Y
24745,Driver_24745,Hyderabad,5/4/2022,4.4,Y
24746,Driver_24746,Hyderabad,12/4/2021,4.3,Y
24747,Driver_24747,Chennai,8/28/2023,4.7,Y
24748,Driver_24748,Bangalore,7/16/2023,4.8,N
24749,Driver_24749,Mumbai,2/4/2024,3.7,Y
24750,Driver_24750,Chennai,8/4/2021,3.2,N
24751,Driver_24751,Mumbai,1/23/2022,3.1,Y
24752,Driver_24752,Delhi,1/1/2023,4,Y
24753,Driver_24753,Bangalore,3/28/2023,4.4,N
24754,Driver_24754,Hyderabad,4/25/2023,4.2,Y
24755,Driver_24755,Hyderabad,12/3/2021,4.1,Y
24756,Driver_24756,Bangalore,11/18/2023,3.7,Y
24757,Driver_24757,Delhi,4/14/2024,4.3,Y
24758,Driver_24758,Mumbai,9/15/2024,3.2,Y
24759,Driver_24759,Mumbai,1/22/2021,3.7,N
24760,Driver_24760,Mumbai,1/9/2021,4.3,Y
24761,Driver_24761,Chennai,5/13/2022,4.1,Y
24762,Driver_24762,Mumbai,8/23/2022,3.9,Y
24763,Driver_24763,Delhi,7/21/2022,4.9,N
24764,Driver_24764,Chennai,3/6/2021,5,N
24765,Driver_24765,Delhi,10/14/2024,5,Y
24766,Driver_24766,Mumbai,6/13/2021,3.5,N
24767,Driver_24767,Mumbai,12/8/2024,4.3,Y
24768,Driver_24768,Hyderabad,12/8/2024,4.8,Y
24769,Driver_24769,Delhi,1/16/2022,4.3,Y
24770,Driver_24770,Delhi,6/13/2022,4.7,Y
24771,Driver_24771,Delhi,1/10/2024,4.7,Y
24772,Driver_24772,Bangalore,10/13/2021,4.2,Y
24773,Driver_24773,Delhi,2/14/2022,4.6,Y
24774,Driver_24774,Delhi,10/14/2023,4,Y
24775,Driver_24775,Chennai,10/16/2022,4.7,Y
24776,Driver_24776,Bangalore,7/9/2023,3.9,Y
24777,Driver_24777,Mumbai,4/4/2023,3.9,Y
24778,Driver_24778,Chennai,4/14/2021,4.6,N
24779,Driver_24779,Hyderabad,8/11/2023,3.5,Y
24780,Driver_24780,Chennai,2/4/2022,3.9,Y
24781,Driver_24781,Chennai,6/1/2023,4.3,Y
24782,Driver_24782,Mumbai,10/13/2021,4.5,Y
24783,Driver_24783,Hyderabad,8/15/2023,3.4,Y
24784,Driver_24784,Delhi,9/21/2021,4.5,N
24785,Driver_24785,Mumbai,9/16/2023,4.7,N
24786,Driver_24786,Hyderabad,8/19/2022,3,Y
24787,Driver_24787,Chennai,5/14/2023,3.5,Y
24788,Driver_24788,Hyderabad,3/6/2024,4.2,Y
24789,Driver_24789,Chennai,10/17/2022,4.5,Y
24790,Driver_24790,Mumbai,1/6/2024,3.6,Y
24791,Driver_24791,Hyderabad,11/9/2023,4.7,Y
24792,Driver_24792,Delhi,4/11/2022,4.1,Y
24793,Driver_24793,Delhi,6/6/2024,3.9,Y
24794,Driver_24794,Mumbai,5/15/2024,4.8,Y
24795,Driver_24795,Bangalore,10/16/2021,3.2,N
24796,Driver_24796,Hyderabad,4/3/2022,4.9,N
24797,Driver_24797,Delhi,10/21/2022,3.9,Y
24798,Driver_24798,Hyderabad,7/8/2022,4.5,Y
24799,Driver_24799,Chennai,7/6/2022,4.4,Y
24800,Driver_24800,Mumbai,9/7/2024,3.1,Y
24801,Driver_24801,Delhi,9/13/2024,4.9,Y
24802,Driver_24802,Hyderabad,3/25/2021,4.9,Y
24803,Driver_24803,Mumbai,8/7/2023,4.4,Y
24804,Driver_24804,Mumbai,10/27/2024,4.7,Y
24805,Driver_24805,Hyderabad,3/27/2023,3.7,Y
24806,Driver_24806,Hyderabad,12/6/2024,4.4,Y
24807,Driver_24807,Mumbai,7/11/2023,4.2,Y
24808,Driver_24808,Mumbai,1/8/2024,4.4,Y
24809,Driver_24809,Chennai,5/24/2024,4,Y
24810,Driver_24810,Delhi,3/19/2021,4.9,Y
24811,Driver_24811,Delhi,1/23/2023,3.7,Y
24812,Driver_24812,Chennai,9/14/2023,4.2,Y
24813,Driver_24813,Mumbai,6/18/2021,4.7,Y
24814,Driver_24814,Hyderabad,11/4/2022,4.9,Y
24815,Driver_24815,Mumbai,11/21/2022,3.6,N
24816,Driver_24816,Bangalore,10/12/2021,3.4,Y
24817,Driver_24817,Bangalore,3/6/2022,4.4,Y
24818,Driver_24818,Hyderabad,8/6/2024,3.5,Y
24819,Driver_24819,Chennai,8/24/2023,3.4,Y
24820,Driver_24820,Hyderabad,12/13/2021,4.2,Y
24821,Driver_24821,Delhi,7/5/2021,3.8,Y
24822,Driver_24822,Hyderabad,5/20/2023,3.6,Y
24823,Driver_24823,Bangalore,12/2/2024,4.6,Y
24824,Driver_24824,Bangalore,10/7/2021,4.1,Y
24825,Driver_24825,Hyderabad,9/10/2021,3.7,Y
24826,Driver_24826,Mumbai,12/24/2022,4,Y
24827,Driver_24827,Hyderabad,5/3/2022,4.7,Y
24828,Driver_24828,Chennai,11/15/2024,5,Y
24829,Driver_24829,Bangalore,1/23/2021,3.9,Y
24830,Driver_24830,Mumbai,11/20/2021,3.3,N
24831,Driver_24831,Delhi,9/10/2021,4.3,Y
24832,Driver_24832,Delhi,10/18/2023,4.6,Y
24833,Driver_24833,Chennai,4/16/2023,4.5,Y
24834,Driver_24834,Delhi,12/1/2024,3,Y
24835,Driver_24835,Hyderabad,3/5/2023,3.8,Y
24836,Driver_24836,Chennai,1/20/2021,4.5,N
24837,Driver_24837,Chennai,12/2/2022,4.6,Y
24838,Driver_24838,Mumbai,4/23/2021,4,Y
24839,Driver_24839,Mumbai,9/23/2021,4.6,Y
24840,Driver_24840,Mumbai,1/13/2023,3.9,Y
24841,Driver_24841,Delhi,3/20/2022,3.6,Y
24842,Driver_24842,Chennai,11/27/2024,3.1,N
24843,Driver_24843,Delhi,10/2/2021,3.9,Y
24844,Driver_24844,Delhi,8/21/2023,4.2,Y
24845,Driver_24845,Chennai,2/23/2022,4.4,Y
24846,Driver_24846,Mumbai,6/18/2022,4.4,Y
24847,Driver_24847,Delhi,4/26/2024,4.9,Y
24848,Driver_24848,Hyderabad,12/17/2024,3.1,Y
24849,Driver_24849,Chennai,11/25/2023,4.3,Y
24850,Driver_24850,Chennai,5/28/2023,3.7,Y
24851,Driver_24851,Bangalore,8/2/2023,5,Y
24852,Driver_24852,Bangalore,4/24/2024,4.5,Y
24853,Driver_24853,Mumbai,10/8/2024,4.4,Y
24854,Driver_24854,Hyderabad,5/21/2024,4.8,Y
24855,Driver_24855,Hyderabad,7/24/2023,4.4,Y
24856,Driver_24856,Hyderabad,7/2/2021,3.5,Y
24857,Driver_24857,Mumbai,11/12/2022,4.2,Y
24858,Driver_24858,Mumbai,2/16/2022,3.5,Y
24859,Driver_24859,Chennai,3/24/2022,3.5,Y
24860,Driver_24860,Delhi,12/13/2024,3.5,Y
24861,Driver_24861,Hyderabad,7/10/2024,4.6,Y
24862,Driver_24862,Mumbai,9/21/2023,4.2,Y
24863,Driver_24863,Hyderabad,7/23/2024,3.8,Y
24864,Driver_24864,Delhi,9/8/2023,4.1,Y
24865,Driver_24865,Bangalore,12/15/2023,4.5,Y
24866,Driver_24866,Delhi,8/3/2021,4.2,Y
24867,Driver_24867,Mumbai,6/8/2022,3.1,Y
24868,Driver_24868,Bangalore,2/17/2023,4.2,Y
24869,Driver_24869,Chennai,10/4/2022,4.1,Y
24870,Driver_24870,Mumbai,7/28/2024,3.8,Y
24871,Driver_24871,Mumbai,6/1/2023,3.3,Y
24872,Driver_24872,Mumbai,9/12/2022,4.9,Y
24873,Driver_24873,Hyderabad,3/22/2024,3.2,Y
24874,Driver_24874,Mumbai,3/13/2023,4.2,Y
24875,Driver_24875,Mumbai,2/9/2023,4.1,Y
24876,Driver_24876,Delhi,6/16/2021,4,Y
24877,Driver_24877,Delhi,2/4/2022,4.1,N
24878,Driver_24878,Delhi,5/2/2022,3.5,Y
24879,Driver_24879,Delhi,4/24/2024,4.9,Y
24880,Driver_24880,Mumbai,1/12/2024,3.8,Y
24881,Driver_24881,Mumbai,4/12/2024,4.2,Y
24882,Driver_24882,Bangalore,4/24/2021,3.7,Y
24883,Driver_24883,Chennai,4/15/2023,4.3,Y
24884,Driver_24884,Delhi,10/16/2022,3.4,Y
24885,Driver_24885,Bangalore,1/13/2023,4.9,Y
24886,Driver_24886,Mumbai,9/22/2023,3.9,Y
24887,Driver_24887,Hyderabad,10/24/2022,4.8,Y
24888,Driver_24888,Bangalore,5/11/2024,3.7,Y
24889,Driver_24889,Mumbai,9/25/2022,3.5,Y
24890,Driver_24890,Chennai,9/2/2023,4.2,Y
24891,Driver_24891,Mumbai,11/14/2024,4.5,Y
24892,Driver_24892,Bangalore,6/28/2024,3.4,Y
24893,Driver_24893,Delhi,7/13/2024,4.6,Y
24894,Driver_24894,Delhi,11/10/2022,4.2,Y
24895,Driver_24895,Chennai,4/4/2024,3.8,Y
24896,Driver_24896,Bangalore,9/9/2023,3.9,N
24897,Driver_24897,Mumbai,3/18/2021,4.8,Y
24898,Driver_24898,Mumbai,6/17/2021,3.4,N
24899,Driver_24899,Mumbai,3/5/2024,4,Y
24900,Driver_24900,Bangalore,12/17/2023,4.7,Y
24901,Driver_24901,Hyderabad,9/11/2024,3.6,Y
24902,Driver_24902,Bangalore,4/8/2023,4.6,Y
24903,Driver_24903,Hyderabad,1/24/2021,3.3,Y
24904,Driver_24904,Hyderabad,7/25/2024,4.7,Y
24905,Driver_24905,Bangalore,9/14/2024,3.7,Y
24906,Driver_24906,Delhi,1/25/2022,4.1,Y
24907,Driver_24907,Hyderabad,9/25/2021,3.6,Y
24908,Driver_24908,Mumbai,3/25/2024,3.3,Y
24909,Driver_24909,Hyderabad,9/18/2024,3.7,Y
24910,Driver_24910,Chennai,2/25/2023,4,Y
24911,Driver_24911,Mumbai,1/28/2024,4.7,Y
24912,Driver_24912,Bangalore,1/15/2022,3.9,Y
24913,Driver_24913,Chennai,8/9/2022,3.1,Y
24914,Driver_24914,Delhi,1/4/2024,3.4,Y
24915,Driver_24915,Hyderabad,4/3/2021,4.5,Y
24916,Driver_24916,Delhi,3/22/2021,3.7,Y
24917,Driver_24917,Hyderabad,8/15/2023,4.6,Y
24918,Driver_24918,Bangalore,1/1/2024,4.1,Y
24919,Driver_24919,Delhi,3/3/2022,4.7,Y
24920,Driver_24920,Delhi,10/23/2021,4.4,Y
24921,Driver_24921,Delhi,11/1/2021,3.9,Y
24922,Driver_24922,Mumbai,4/24/2022,4.2,Y
24923,Driver_24923,Hyderabad,9/1/2024,3.5,Y
24924,Driver_24924,Mumbai,10/8/2023,4.6,Y
24925,Driver_24925,Bangalore,12/25/2024,4.2,Y
24926,Driver_24926,Bangalore,5/19/2021,4.4,Y
24927,Driver_24927,Chennai,4/25/2024,4.6,Y
24928,Driver_24928,Hyderabad,2/9/2024,4.8,Y
24929,Driver_24929,Chennai,8/23/2023,3.7,Y
24930,Driver_24930,Mumbai,12/12/2022,3.6,Y
24931,Driver_24931,Delhi,6/2/2024,4.9,Y
24932,Driver_24932,Mumbai,9/7/2022,3.2,Y
24933,Driver_24933,Hyderabad,6/24/2023,4.3,Y
24934,Driver_24934,Chennai,8/11/2021,4.2,Y
24935,Driver_24935,Chennai,3/6/2021,3.7,Y
24936,Driver_24936,Bangalore,9/3/2023,4.4,Y
24937,Driver_24937,Bangalore,5/13/2022,3.3,Y
24938,Driver_24938,Mumbai,2/13/2024,3.9,Y
24939,Driver_24939,Chennai,6/11/2023,3.4,Y
24940,Driver_24940,Mumbai,1/5/2023,4.5,Y
24941,Driver_24941,Mumbai,11/23/2024,3.6,Y
24942,Driver_24942,Mumbai,6/17/2024,4.6,Y
24943,Driver_24943,Mumbai,4/6/2021,4.8,Y
24944,Driver_24944,Bangalore,11/12/2024,4.2,Y
24945,Driver_24945,Delhi,11/24/2021,4.9,Y
24946,Driver_24946,Hyderabad,9/11/2024,3.1,Y
24947,Driver_24947,Delhi,7/9/2023,4.2,Y
24948,Driver_24948,Hyderabad,9/6/2022,4.7,Y
24949,Driver_24949,Hyderabad,5/23/2023,4.2,Y
24950,Driver_24950,Bangalore,9/23/2021,4,Y
24951,Driver_24951,Delhi,10/6/2023,4.1,Y
24952,Driver_24952,Hyderabad,12/25/2024,4.2,Y
24953,Driver_24953,Hyderabad,7/1/2021,3.6,Y
24954,Driver_24954,Chennai,11/25/2024,4.5,Y
24955,Driver_24955,Mumbai,3/27/2024,4,Y
24956,Driver_24956,Bangalore,6/19/2021,4.8,Y
24957,Driver_24957,Mumbai,11/22/2024,4.6,Y
24958,Driver_24958,Chennai,11/8/2021,3.8,Y
24959,Driver_24959,Mumbai,10/12/2021,3.3,Y
24960,Driver_24960,Mumbai,11/18/2022,4.6,Y
24961,Driver_24961,Hyderabad,12/28/2021,4.9,Y
24962,Driver_24962,Bangalore,11/24/2022,4.4,N
24963,Driver_24963,Hyderabad,10/25/2024,4.7,Y
24964,Driver_24964,Delhi,12/7/2024,4.1,Y
24965,Driver_24965,Hyderabad,4/17/2023,4.1,Y
24966,Driver_24966,Mumbai,2/17/2023,4.8,Y
24967,Driver_24967,Bangalore,7/3/2022,3.1,Y
24968,Driver_24968,Bangalore,9/2/2022,3.8,Y
24969,Driver_24969,Mumbai,5/1/2023,3.8,Y
24970,Driver_24970,Bangalore,3/2/2021,4.4,Y
24971,Driver_24971,Hyderabad,11/8/2022,3.2,Y
24972,Driver_24972,Mumbai,11/8/2024,3.1,Y
24973,Driver_24973,Delhi,8/28/2021,3.4,Y
24974,Driver_24974,Chennai,4/24/2021,5,Y
24975,Driver_24975,Chennai,1/18/2023,4,Y
24976,Driver_24976,Delhi,2/2/2023,3.4,Y
24977,Driver_24977,Delhi,9/9/2023,4.2,Y
24978,Driver_24978,Hyderabad,12/27/2024,4,Y
24979,Driver_24979,Delhi,5/22/2021,4.4,Y
24980,Driver_24980,Bangalore,10/28/2021,3.9,Y
24981,Driver_24981,Hyderabad,5/10/2024,3.9,Y
24982,Driver_24982,Delhi,4/4/2022,4.3,Y
24983,Driver_24983,Delhi,5/10/2021,4.1,Y
24984,Driver_24984,Mumbai,4/2/2023,4.4,Y
24985,Driver_24985,Mumbai,12/12/2024,3,Y
24986,Driver_24986,Mumbai,9/20/2021,3.2,Y
24987,Driver_24987,Bangalore,12/20/2024,4.1,Y
24988,Driver_24988,Hyderabad,2/3/2023,4.9,Y
24989,Driver_24989,Mumbai,11/13/2024,3.8,N
24990,Driver_24990,Hyderabad,4/5/2024,4.8,Y
24991,Driver_24991,Delhi,7/27/2021,3.3,Y
24992,Driver_24992,Hyderabad,7/3/2022,3.7,Y
24993,Driver_24993,Mumbai,8/8/2024,4.6,Y
24994,Driver_24994,Chennai,2/6/2024,3.3,Y
24995,Driver_24995,Delhi,9/3/2023,4.9,Y
24996,Driver_24996,Hyderabad,3/9/2021,4.7,Y
24997,Driver_24997,Delhi,5/11/2023,3.7,Y
24998,Driver_24998,Delhi,8/17/2021,3.8,N
24999,Driver_24999,Bangalore,7/20/2021,3.1,Y
25000,Driver_25000,Bangalore,5/18/2021,4.8,Y
25001,Driver_25001,Mumbai,9/17/2024,4.8,Y
25002,Driver_25002,Bangalore,7/28/2022,3.7,Y
25003,Driver_25003,Delhi,9/9/2024,4.4,Y
25004,Driver_25004,Hyderabad,1/9/2023,3.6,Y
25005,Driver_25005,Bangalore,7/23/2023,5,Y
25006,Driver_25006,Mumbai,2/13/2022,3.4,Y
25007,Driver_25007,Delhi,8/26/2024,3.8,Y
25008,Driver_25008,Delhi,11/13/2023,3.5,N
25009,Driver_25009,Mumbai,12/19/2023,3.4,Y
25010,Driver_25010,Hyderabad,5/7/2024,4.3,Y
25011,Driver_25011,Hyderabad,4/1/2024,4.3,Y
25012,Driver_25012,Chennai,7/18/2024,4.4,Y
25013,Driver_25013,Hyderabad,6/17/2023,5,Y
25014,Driver_25014,Chennai,6/13/2024,3.6,N
25015,Driver_25015,Delhi,6/14/2023,4.4,Y
25016,Driver_25016,Chennai,7/5/2024,4.1,Y
25017,Driver_25017,Mumbai,8/19/2023,3.1,Y
25018,Driver_25018,Bangalore,1/11/2022,4,Y
25019,Driver_25019,Hyderabad,1/16/2024,4.3,Y
25020,Driver_25020,Delhi,3/19/2023,4.6,Y
25021,Driver_25021,Delhi,11/26/2023,4.1,Y
25022,Driver_25022,Hyderabad,12/2/2024,4.5,Y
25023,Driver_25023,Mumbai,9/25/2024,4.8,N
25024,Driver_25024,Hyderabad,5/28/2023,4.9,Y
25025,Driver_25025,Mumbai,9/25/2023,3.2,Y
25026,Driver_25026,Chennai,1/7/2024,3.3,Y
25027,Driver_25027,Mumbai,6/14/2023,4.3,Y
25028,Driver_25028,Mumbai,4/19/2024,5,Y
25029,Driver_25029,Hyderabad,5/1/2023,4.9,Y
25030,Driver_25030,Delhi,12/6/2021,4,Y
25031,Driver_25031,Bangalore,6/20/2024,3.4,N
25032,Driver_25032,Chennai,2/27/2023,3.7,Y
25033,Driver_25033,Chennai,12/9/2021,4.4,Y
25034,Driver_25034,Bangalore,11/10/2023,5,Y
25035,Driver_25035,Delhi,11/16/2021,4.6,Y
25036,Driver_25036,Hyderabad,5/4/2023,3.7,Y
25037,Driver_25037,Bangalore,11/3/2022,3.5,Y
25038,Driver_25038,Bangalore,7/8/2023,4.2,Y
25039,Driver_25039,Hyderabad,9/17/2022,4.1,Y
25040,Driver_25040,Hyderabad,2/23/2024,4.2,Y
25041,Driver_25041,Delhi,1/9/2023,4.4,Y
25042,Driver_25042,Chennai,4/26/2023,4.3,Y
25043,Driver_25043,Bangalore,7/7/2023,5,Y
25044,Driver_25044,Chennai,7/15/2021,3.2,Y
25045,Driver_25045,Mumbai,12/6/2023,4.7,Y
25046,Driver_25046,Hyderabad,5/24/2024,3.9,Y
25047,Driver_25047,Chennai,6/26/2022,4.3,Y
25048,Driver_25048,Bangalore,6/26/2024,3.2,N
25049,Driver_25049,Hyderabad,3/28/2023,4.5,Y
25050,Driver_25050,Bangalore,6/26/2022,4.9,Y
25051,Driver_25051,Delhi,3/19/2024,3.4,Y
25052,Driver_25052,Mumbai,11/14/2021,3.2,Y
25053,Driver_25053,Chennai,12/19/2022,3.5,Y
25054,Driver_25054,Bangalore,8/4/2022,3.5,Y
25055,Driver_25055,Mumbai,3/9/2022,4.9,N
25056,Driver_25056,Mumbai,11/1/2024,3.7,Y
25057,Driver_25057,Chennai,1/26/2021,3.6,Y
25058,Driver_25058,Hyderabad,5/11/2021,3.1,Y
25059,Driver_25059,Bangalore,3/3/2021,4.7,Y
25060,Driver_25060,Delhi,7/4/2022,4.2,Y
25061,Driver_25061,Bangalore,11/22/2023,3,Y
25062,Driver_25062,Bangalore,11/22/2023,3.2,Y
25063,Driver_25063,Delhi,10/26/2022,3.7,Y
25064,Driver_25064,Chennai,5/8/2021,3.2,Y
25065,Driver_25065,Mumbai,8/9/2023,4.7,Y
25066,Driver_25066,Mumbai,3/7/2022,4.7,Y
25067,Driver_25067,Bangalore,3/12/2021,3.3,Y
25068,Driver_25068,Hyderabad,7/11/2022,4.7,Y
25069,Driver_25069,Chennai,2/19/2022,3.5,Y
25070,Driver_25070,Bangalore,4/18/2023,3.1,Y
25071,Driver_25071,Bangalore,6/20/2021,3.4,Y
25072,Driver_25072,Hyderabad,5/23/2023,3.1,Y
25073,Driver_25073,Delhi,5/4/2023,3.8,Y
25074,Driver_25074,Delhi,5/11/2023,3.7,N
25075,Driver_25075,Delhi,9/20/2024,4.1,Y
25076,Driver_25076,Bangalore,7/5/2024,4,Y
25077,Driver_25077,Hyderabad,2/5/2024,5,Y
25078,Driver_25078,Hyderabad,11/8/2022,3.6,Y
25079,Driver_25079,Delhi,4/28/2022,3.5,Y
25080,Driver_25080,Chennai,10/22/2021,4.4,Y
25081,Driver_25081,Bangalore,1/16/2024,3.4,N
25082,Driver_25082,Delhi,5/24/2022,4.5,Y
25083,Driver_25083,Mumbai,9/5/2024,3.5,Y
25084,Driver_25084,Chennai,12/25/2022,3.8,N
25085,Driver_25085,Bangalore,8/1/2021,4.3,N
25086,Driver_25086,Chennai,4/26/2022,3.3,Y
25087,Driver_25087,Mumbai,12/23/2021,3.8,Y
25088,Driver_25088,Delhi,12/28/2024,3.5,Y
25089,Driver_25089,Mumbai,12/19/2024,3.9,Y
25090,Driver_25090,Chennai,2/14/2022,3.8,Y
25091,Driver_25091,Delhi,11/20/2021,4.1,Y
25092,Driver_25092,Delhi,1/28/2024,3.8,Y
25093,Driver_25093,Bangalore,4/6/2023,4.5,Y
25094,Driver_25094,Delhi,1/15/2023,3.8,Y
25095,Driver_25095,Hyderabad,6/5/2024,3.6,Y
25096,Driver_25096,Bangalore,5/22/2024,4,Y
25097,Driver_25097,Delhi,8/21/2021,3.7,Y
25098,Driver_25098,Chennai,3/28/2021,3.3,N
25099,Driver_25099,Bangalore,3/7/2024,3.1,N
25100,Driver_25100,Chennai,1/24/2024,4.6,Y
25101,Driver_25101,Mumbai,11/26/2023,3.5,Y
25102,Driver_25102,Mumbai,3/13/2024,4.9,Y
25103,Driver_25103,Hyderabad,7/26/2021,4.5,Y
25104,Driver_25104,Hyderabad,2/3/2021,3.5,Y
25105,Driver_25105,Delhi,9/24/2022,3.1,Y
25106,Driver_25106,Hyderabad,2/18/2023,3.8,Y
25107,Driver_25107,Chennai,10/3/2021,4.6,Y
25108,Driver_25108,Hyderabad,9/9/2022,4.1,N
25109,Driver_25109,Delhi,6/2/2023,4.2,Y
25110,Driver_25110,Mumbai,8/5/2024,4.1,Y
25111,Driver_25111,Hyderabad,8/1/2022,3.9,Y
25112,Driver_25112,Hyderabad,10/1/2022,3.1,Y
25113,Driver_25113,Hyderabad,10/26/2021,3.1,Y
25114,Driver_25114,Bangalore,10/3/2024,3.2,Y
25115,Driver_25115,Delhi,5/25/2024,4.7,Y
25116,Driver_25116,Bangalore,7/20/2022,5,Y
25117,Driver_25117,Delhi,5/14/2022,3.4,Y
25118,Driver_25118,Delhi,10/13/2023,3,Y
25119,Driver_25119,Bangalore,2/16/2021,3.1,Y
25120,Driver_25120,Hyderabad,9/2/2022,4.5,Y
25121,Driver_25121,Delhi,1/27/2024,4.6,Y
25122,Driver_25122,Hyderabad,1/20/2022,3.8,Y
25123,Driver_25123,Hyderabad,3/9/2023,3.3,Y
25124,Driver_25124,Bangalore,9/25/2023,4.6,Y
25125,Driver_25125,Mumbai,6/24/2024,4.6,Y
25126,Driver_25126,Bangalore,3/9/2024,3.1,Y
25127,Driver_25127,Bangalore,12/11/2021,4.2,Y
25128,Driver_25128,Bangalore,9/27/2023,4.2,Y
25129,Driver_25129,Mumbai,6/10/2024,3.6,Y
25130,Driver_25130,Hyderabad,10/16/2021,4.9,N
25131,Driver_25131,Bangalore,3/20/2021,3.2,Y
25132,Driver_25132,Hyderabad,12/24/2022,3.6,Y
25133,Driver_25133,Hyderabad,2/2/2024,4.6,Y
25134,Driver_25134,Delhi,11/18/2021,3.6,Y
25135,Driver_25135,Bangalore,8/13/2022,4.4,Y
25136,Driver_25136,Chennai,3/2/2021,3.3,Y
25137,Driver_25137,Mumbai,4/17/2023,4.6,Y
25138,Driver_25138,Chennai,3/9/2024,3.3,Y
25139,Driver_25139,Hyderabad,11/7/2021,4.8,Y
25140,Driver_25140,Mumbai,10/23/2023,4.8,Y
25141,Driver_25141,Hyderabad,1/22/2022,5,Y
25142,Driver_25142,Delhi,4/7/2024,3.8,Y
25143,Driver_25143,Delhi,6/17/2024,3.4,Y
25144,Driver_25144,Mumbai,8/4/2024,4.8,Y
25145,Driver_25145,Mumbai,8/14/2023,3.2,Y
25146,Driver_25146,Chennai,1/1/2021,4.5,Y
25147,Driver_25147,Bangalore,6/25/2023,3.1,Y
25148,Driver_25148,Bangalore,6/25/2021,4.9,Y
25149,Driver_25149,Mumbai,3/10/2022,3.5,Y
25150,Driver_25150,Delhi,10/14/2024,3.2,Y
25151,Driver_25151,Mumbai,6/15/2021,3.5,Y
25152,Driver_25152,Mumbai,6/3/2024,4.2,Y
25153,Driver_25153,Hyderabad,11/23/2024,4.3,Y
25154,Driver_25154,Mumbai,10/21/2023,3.1,Y
25155,Driver_25155,Bangalore,1/2/2022,4.5,Y
25156,Driver_25156,Chennai,5/28/2021,3.3,N
25157,Driver_25157,Bangalore,9/26/2022,3.6,N
25158,Driver_25158,Mumbai,11/13/2022,3.8,Y
25159,Driver_25159,Mumbai,4/26/2023,4.5,Y
25160,Driver_25160,Chennai,3/27/2023,4.8,Y
25161,Driver_25161,Bangalore,8/7/2022,3.4,Y
25162,Driver_25162,Delhi,7/6/2024,4.6,Y
25163,Driver_25163,Delhi,5/24/2024,3.1,Y
25164,Driver_25164,Bangalore,4/1/2021,4.5,Y
25165,Driver_25165,Bangalore,3/6/2023,4,Y
25166,Driver_25166,Hyderabad,11/12/2023,3.9,Y
25167,Driver_25167,Bangalore,6/21/2022,4.8,Y
25168,Driver_25168,Mumbai,11/26/2021,3.9,Y
25169,Driver_25169,Delhi,8/19/2023,3.3,N
25170,Driver_25170,Hyderabad,10/28/2021,4.2,Y
25171,Driver_25171,Chennai,4/3/2022,3.7,Y
25172,Driver_25172,Chennai,6/1/2024,4.5,Y
25173,Driver_25173,Bangalore,2/11/2022,3.1,Y
25174,Driver_25174,Delhi,8/15/2021,3.1,Y
25175,Driver_25175,Delhi,6/2/2022,4.7,Y
25176,Driver_25176,Mumbai,4/10/2021,3.5,Y
25177,Driver_25177,Bangalore,11/16/2022,4.2,Y
25178,Driver_25178,Chennai,5/27/2022,3.2,Y
25179,Driver_25179,Delhi,8/21/2022,4.8,Y
25180,Driver_25180,Chennai,3/14/2024,4.9,Y
25181,Driver_25181,Mumbai,9/17/2022,4.9,N
