rider_id,rider_name,city,signup_date,rating
25460,Rider_25460,Bangalore,11/1/2024,3.1
25461,Rider_25461,Bangalore,3/1/2023,4.5
25462,Rider_25462,Delhi,10/21/2024,4.5
25463,Rider_25463,Chennai,11/16/2022,4.9
25464,Rider_25464,Chennai,8/8/2024,4
25465,Rider_25465,Mumbai,2/7/2022,4.5
25466,Rider_25466,Bangalore,9/10/2022,4.5
25467,Rider_25467,Hyderabad,11/5/2024,3.8
25468,Rider_25468,Delhi,5/17/2023,4.1
25469,Rider_25469,Mumbai,9/14/2024,3.2
25470,Rider_25470,Chennai,10/7/2023,4.7
25471,Rider_25471,Delhi,12/17/2024,4.2
25472,Rider_25472,Chennai,2/5/2023,3.3
25473,Rider_25473,Hyderabad,10/11/2024,3.8
25474,Rider_25474,Mumbai,11/4/2023,3.8
25475,Rider_25475,Chennai,5/6/2023,5
25476,Rider_25476,Hyderabad,7/18/2023,3.4
25477,Rider_25477,Delhi,6/14/2022,4
25478,Rider_25478,Hyderabad,8/14/2023,5
25479,Rider_25479,Delhi,2/10/2024,4
25480,Rider_25480,Delhi,4/26/2024,4.7
25481,Rider_25481,Chennai,8/8/2023,4.2
25482,Rider_25482,Hyderabad,12/9/2022,3
25483,Rider_25483,Bangalore,2/6/2022,3.3
25484,Rider_25484,Bangalore,12/14/2023,3.3
25485,Rider_25485,Bangalore,6/18/2024,3.3
25486,Rider_25486,Delhi,3/6/2022,3.4
25487,Rider_25487,Bangalore,7/24/2024,4.1
25488,Rider_25488,Mumbai,1/26/2022,3
25489,Rider_25489,Bangalore,7/9/2022,4.7
25490,Rider_25490,Chennai,11/18/2023,4.3
25491,Rider_25491,Hyderabad,1/21/2024,3.2
25492,Rider_25492,Mumbai,10/19/2023,3
25493,Rider_25493,Chennai,12/1/2022,4.1
25494,Rider_25494,Hyderabad,3/1/2022,4.8
25495,Rider_25495,Chennai,7/19/2024,4.5
25496,Rider_25496,Chennai,9/22/2024,4.3
25497,Rider_25497,Mumbai,5/12/2022,3.4
25498,Rider_25498,Mumbai,7/9/2023,3.4
25499,Rider_25499,Bangalore,1/16/2024,4.3
25500,Rider_25500,Delhi,8/21/2022,5
25501,Rider_25501,Mumbai,7/26/2022,4.5
25502,Rider_25502,Chennai,8/27/2024,3.9
25503,Rider_25503,Chennai,7/16/2023,3.1
25504,Rider_25504,Mumbai,4/22/2022,3.8
25505,Rider_25505,Hyderabad,1/23/2022,3.4
25506,Rider_25506,Mumbai,5/17/2023,3.6
25507,Rider_25507,Mumbai,7/15/2022,4.4
25508,Rider_25508,Mumbai,12/25/2023,3.4
25509,Rider_25509,Mumbai,8/10/2022,4.2
25510,Rider_25510,Chennai,8/8/2022,3.9
25511,Rider_25511,Bangalore,2/22/2022,4.9
25512,Rider_25512,Bangalore,8/18/2024,4.1
25513,Rider_25513,Mumbai,1/7/2022,4.7
25514,Rider_25514,Mumbai,6/20/2024,4.2
25515,Rider_25515,Delhi,1/18/2024,3.5
25516,Rider_25516,Hyderabad,2/19/2022,3.6
25517,Rider_25517,Mumbai,6/20/2022,4.5
25518,Rider_25518,Delhi,10/5/2022,3.8
25519,Rider_25519,Mumbai,2/14/2023,3.9
25520,Rider_25520,Delhi,1/11/2024,4.2
25521,Rider_25521,Chennai,6/28/2024,4.7
25522,Rider_25522,Hyderabad,4/10/2024,3.9
25523,Rider_25523,Delhi,9/28/2022,3.7
25524,Rider_25524,Mumbai,9/15/2022,4.5
25525,Rider_25525,Chennai,5/26/2023,5
25526,Rider_25526,Hyderabad,6/19/2023,4.7
25527,Rider_25527,Delhi,5/28/2024,4.9
25528,Rider_25528,Bangalore,2/4/2022,3.8
25529,Rider_25529,Hyderabad,2/13/2022,3.4
25530,Rider_25530,Hyderabad,3/5/2023,3.1
25531,Rider_25531,Delhi,1/20/2022,4.5
25532,Rider_25532,Mumbai,5/14/2024,3.7
25533,Rider_25533,Mumbai,5/6/2024,4.6
25534,Rider_25534,Chennai,6/6/2022,3.7
25535,Rider_25535,Chennai,11/20/2022,5
25536,Rider_25536,Mumbai,2/14/2024,4.5
25537,Rider_25537,Bangalore,9/4/2024,5
25538,Rider_25538,Chennai,12/19/2022,4.8
25539,Rider_25539,Mumbai,9/8/2023,4.5
25540,Rider_25540,Hyderabad,5/14/2022,4.4
25541,Rider_25541,Delhi,2/16/2022,4.1
25542,Rider_25542,Delhi,4/27/2023,3.5
25543,Rider_25543,Bangalore,1/24/2024,3.2
25544,Rider_25544,Bangalore,7/13/2022,4.1
25545,Rider_25545,Bangalore,7/19/2024,3.8
25546,Rider_25546,Chennai,4/27/2024,4.3
25547,Rider_25547,Chennai,2/11/2022,3.4
25548,Rider_25548,Chennai,1/13/2023,4
25549,Rider_25549,Hyderabad,3/1/2022,3.7
25550,Rider_25550,Mumbai,5/6/2023,3.1
25551,Rider_25551,Mumbai,3/22/2023,4.8
25552,Rider_25552,Hyderabad,2/27/2023,4.9
25553,Rider_25553,Hyderabad,12/24/2022,4.4
25554,Rider_25554,Bangalore,11/18/2023,3.4
25555,Rider_25555,Chennai,3/23/2023,3.9
25556,Rider_25556,Bangalore,5/14/2023,4.3
25557,Rider_25557,Hyderabad,2/20/2024,4.4
25558,Rider_25558,Mumbai,2/5/2022,3.2
25559,Rider_25559,Mumbai,5/22/2023,4.2
25560,Rider_25560,Chennai,6/7/2024,3.1
25561,Rider_25561,Bangalore,10/23/2022,3.6
25562,Rider_25562,Mumbai,6/2/2023,3.4
25563,Rider_25563,Hyderabad,1/5/2022,3.7
25564,Rider_25564,Chennai,7/3/2023,3.3
25565,Rider_25565,Delhi,8/1/2022,4.3
25566,Rider_25566,Delhi,2/8/2022,4.2
25567,Rider_25567,Hyderabad,6/9/2024,3.7
25568,Rider_25568,Bangalore,11/19/2022,3.7
25569,Rider_25569,Bangalore,5/3/2022,3.3
25570,Rider_25570,Hyderabad,2/2/2022,4.2
25571,Rider_25571,Mumbai,10/26/2024,4.9
25572,Rider_25572,Mumbai,5/25/2023,3.6
25573,Rider_25573,Bangalore,11/25/2024,4.2
25574,Rider_25574,Hyderabad,7/10/2023,3.9
25575,Rider_25575,Bangalore,1/21/2024,3.3
25576,Rider_25576,Chennai,10/18/2024,4.5
25577,Rider_25577,Bangalore,1/23/2022,3.3
25578,Rider_25578,Mumbai,10/7/2024,4.5
25579,Rider_25579,Bangalore,1/28/2022,4.7
25580,Rider_25580,Mumbai,9/2/2022,3.1
25581,Rider_25581,Delhi,2/10/2024,3.9
25582,Rider_25582,Delhi,7/1/2022,3.9
25583,Rider_25583,Delhi,11/3/2022,3.6
25584,Rider_25584,Mumbai,10/10/2024,4.3
25585,Rider_25585,Hyderabad,11/21/2022,3.2
25586,Rider_25586,Delhi,5/22/2023,3.6
25587,Rider_25587,Delhi,3/26/2023,3.9
25588,Rider_25588,Chennai,11/6/2024,3.9
25589,Rider_25589,Mumbai,5/28/2023,3.8
25590,Rider_25590,Delhi,11/10/2022,4.9
25591,Rider_25591,Mumbai,3/9/2024,3.8
25592,Rider_25592,Bangalore,9/17/2022,3.3
25593,Rider_25593,Mumbai,3/16/2023,4.1
25594,Rider_25594,Hyderabad,8/19/2024,4.7
25595,Rider_25595,Hyderabad,7/23/2024,4.4
25596,Rider_25596,Mumbai,2/20/2024,3.1
25597,Rider_25597,Delhi,1/20/2022,4.6
25598,Rider_25598,Hyderabad,12/7/2022,3.6
25599,Rider_25599,Delhi,2/9/2024,4.2
25600,Rider_25600,Delhi,4/11/2023,3.7
25601,Rider_25601,Hyderabad,7/18/2024,3.2
25602,Rider_25602,Bangalore,4/3/2024,4.8
25603,Rider_25603,Mumbai,6/16/2022,4
25604,Rider_25604,Delhi,1/18/2022,3.1
25605,Rider_25605,Bangalore,10/22/2023,4.7
25606,Rider_25606,Mumbai,1/17/2023,4.4
25607,Rider_25607,Hyderabad,5/16/2024,3.5
25608,Rider_25608,Chennai,6/5/2022,3.6
25609,Rider_25609,Chennai,3/11/2022,4.1
25610,Rider_25610,Mumbai,9/25/2024,3.2
25611,Rider_25611,Hyderabad,5/12/2023,4.9
25612,Rider_25612,Chennai,7/27/2022,3.6
25613,Rider_25613,Chennai,9/1/2024,4.3
25614,Rider_25614,Chennai,12/26/2022,3.8
25615,Rider_25615,Chennai,6/21/2024,4.2
25616,Rider_25616,Hyderabad,7/14/2023,3.9
25617,Rider_25617,Mumbai,6/16/2022,4.7
25618,Rider_25618,Delhi,11/7/2024,3.2
25619,Rider_25619,Delhi,8/14/2022,4.6
25620,Rider_25620,Hyderabad,12/5/2024,3.9
25621,Rider_25621,Bangalore,4/2/2022,4.7
25622,Rider_25622,Delhi,7/24/2023,3.3
25623,Rider_25623,Mumbai,3/15/2024,4.6
25624,Rider_25624,Mumbai,11/5/2023,4.2
25625,Rider_25625,Delhi,1/23/2024,3.1
25626,Rider_25626,Bangalore,4/1/2023,3.4
25627,Rider_25627,Hyderabad,10/3/2023,4.7
25628,Rider_25628,Mumbai,3/26/2024,3.6
25629,Rider_25629,Mumbai,4/6/2023,4.1
25630,Rider_25630,Bangalore,1/6/2022,3.9
25631,Rider_25631,Delhi,5/21/2022,3.5
25632,Rider_25632,Bangalore,1/5/2023,3.3
25633,Rider_25633,Mumbai,12/14/2024,4.6
25634,Rider_25634,Hyderabad,6/5/2023,3.6
25635,Rider_25635,Delhi,6/15/2023,3.1
25636,Rider_25636,Mumbai,8/16/2022,3.4
25637,Rider_25637,Mumbai,8/12/2023,3.9
25638,Rider_25638,Hyderabad,11/24/2024,3.4
25639,Rider_25639,Hyderabad,2/19/2022,4.6
25640,Rider_25640,Hyderabad,7/22/2022,3.3
25641,Rider_25641,Bangalore,5/26/2023,4.3
25642,Rider_25642,Bangalore,11/12/2024,4
25643,Rider_25643,Bangalore,7/16/2024,3.9
25644,Rider_25644,Chennai,8/25/2023,3.1
25645,Rider_25645,Hyderabad,11/8/2022,4.7
25646,Rider_25646,Delhi,2/3/2024,3.3
25647,Rider_25647,Mumbai,11/12/2022,4.4
25648,Rider_25648,Hyderabad,4/9/2022,4.3
25649,Rider_25649,Mumbai,8/25/2022,3.8
25650,Rider_25650,Chennai,3/4/2022,3
25651,Rider_25651,Mumbai,3/21/2024,4.7
25652,Rider_25652,Mumbai,4/3/2022,4.9
25653,Rider_25653,Bangalore,3/5/2023,4.2
25654,Rider_25654,Delhi,11/4/2023,3.1
25655,Rider_25655,Hyderabad,7/15/2024,3.7
25656,Rider_25656,Chennai,3/16/2022,3.8
25657,Rider_25657,Delhi,11/20/2022,4.4
25658,Rider_25658,Mumbai,10/20/2023,4.7
25659,Rider_25659,Bangalore,9/23/2022,3.5
25660,Rider_25660,Mumbai,9/24/2022,3
25661,Rider_25661,Chennai,7/18/2022,3.5
25662,Rider_25662,Chennai,2/21/2024,3.2
25663,Rider_25663,Bangalore,9/12/2023,3.9
25664,Rider_25664,Delhi,5/15/2024,3.2
25665,Rider_25665,Chennai,9/4/2022,4.5
25666,Rider_25666,Delhi,11/16/2024,4.1
25667,Rider_25667,Delhi,10/4/2023,4.6
25668,Rider_25668,Mumbai,12/6/2022,3.8
25669,Rider_25669,Hyderabad,12/6/2022,4
25670,Rider_25670,Hyderabad,12/11/2024,4.7
25671,Rider_25671,Bangalore,6/19/2023,4.3
25672,Rider_25672,Mumbai,8/9/2022,3.8
25673,Rider_25673,Hyderabad,2/3/2024,4
25674,Rider_25674,Chennai,10/26/2023,4.6
25675,Rider_25675,Chennai,2/5/2022,4.1
25676,Rider_25676,Chennai,6/22/2022,3.4
25677,Rider_25677,Hyderabad,4/20/2023,3
25678,Rider_25678,Hyderabad,3/12/2022,4.3
25679,Rider_25679,Delhi,5/1/2022,4.4
25680,Rider_25680,Bangalore,3/13/2022,4.6
25681,Rider_25681,Mumbai,12/2/2023,4.9
25682,Rider_25682,Hyderabad,2/2/2022,4.7
25683,Rider_25683,Delhi,9/21/2024,4.4
25684,Rider_25684,Chennai,7/19/2024,4.8
25685,Rider_25685,Delhi,6/28/2022,4.3
25686,Rider_25686,Hyderabad,3/15/2024,3.1
25687,Rider_25687,Delhi,3/19/2023,3.2
25688,Rider_25688,Hyderabad,4/14/2022,3.3
25689,Rider_25689,Delhi,11/9/2022,3.2
25690,Rider_25690,Bangalore,4/10/2022,4.7
25691,Rider_25691,Hyderabad,8/5/2024,4.2
25692,Rider_25692,Mumbai,11/6/2022,3.6
25693,Rider_25693,Bangalore,12/21/2024,3.6
25694,Rider_25694,Bangalore,11/16/2022,4.6
25695,Rider_25695,Mumbai,10/28/2022,3.9
25696,Rider_25696,Hyderabad,12/28/2022,3.4
25697,Rider_25697,Hyderabad,5/22/2024,4.9
25698,Rider_25698,Hyderabad,2/11/2022,4.7
25699,Rider_25699,Mumbai,9/19/2024,4.5
25700,Rider_25700,Mumbai,7/23/2023,4.9
25701,Rider_25701,Delhi,9/11/2023,4.3
25702,Rider_25702,Delhi,8/22/2023,4.6
25703,Rider_25703,Hyderabad,12/11/2024,4.4
25704,Rider_25704,Mumbai,5/7/2024,3.9
25705,Rider_25705,Bangalore,10/17/2023,4.8
25706,Rider_25706,Hyderabad,8/13/2023,3.3
25707,Rider_25707,Chennai,9/25/2024,3.2
25708,Rider_25708,Bangalore,9/9/2023,4.7
25709,Rider_25709,Hyderabad,9/26/2024,3
25710,Rider_25710,Delhi,4/1/2024,3.4
25711,Rider_25711,Mumbai,4/2/2024,4.9
25712,Rider_25712,Delhi,7/12/2023,4.1
25713,Rider_25713,Chennai,3/10/2023,4.5
25714,Rider_25714,Mumbai,11/13/2023,3.8
25715,Rider_25715,Delhi,8/23/2024,4.8
25716,Rider_25716,Mumbai,2/10/2022,3.2
25717,Rider_25717,Delhi,8/17/2023,3.8
25718,Rider_25718,Mumbai,3/20/2023,3.1
25719,Rider_25719,Chennai,9/16/2024,3.8
25720,Rider_25720,Chennai,9/11/2022,3.3
25721,Rider_25721,Chennai,3/5/2024,3.4
25722,Rider_25722,Mumbai,10/8/2022,4.3
25723,Rider_25723,Delhi,11/26/2022,4.5
25724,Rider_25724,Bangalore,11/24/2023,4.9
25725,Rider_25725,Mumbai,3/22/2023,3.2
25726,Rider_25726,Mumbai,3/16/2023,3.5
25727,Rider_25727,Mumbai,2/5/2024,4.3
25728,Rider_25728,Bangalore,12/10/2023,3.2
25729,Rider_25729,Delhi,11/27/2023,3.8
25730,Rider_25730,Delhi,2/23/2023,5
25731,Rider_25731,Bangalore,10/20/2022,3.6
25732,Rider_25732,Bangalore,5/3/2023,3.6
25733,Rider_25733,Delhi,6/1/2024,3.8
25734,Rider_25734,Bangalore,2/13/2022,3.6
25735,Rider_25735,Delhi,1/6/2024,5
25736,Rider_25736,Bangalore,4/14/2024,4.7
25737,Rider_25737,Mumbai,7/24/2023,3.5
25738,Rider_25738,Hyderabad,10/2/2023,4.8
25739,Rider_25739,Hyderabad,11/20/2024,3.5
25740,Rider_25740,Delhi,8/7/2024,5
25741,Rider_25741,Delhi,2/20/2022,3.3
25742,Rider_25742,Chennai,4/18/2024,3.2
25743,Rider_25743,Bangalore,7/19/2024,4.1
25744,Rider_25744,Chennai,1/25/2024,4.8
25745,Rider_25745,Chennai,5/19/2023,3.7
25746,Rider_25746,Mumbai,4/20/2023,3.4
25747,Rider_25747,Chennai,9/21/2024,3
25748,Rider_25748,Hyderabad,5/13/2023,5
25749,Rider_25749,Delhi,4/10/2023,3.1
25750,Rider_25750,Mumbai,8/11/2023,4
25751,Rider_25751,Chennai,7/21/2022,5
25752,Rider_25752,Chennai,8/10/2022,4.3
25753,Rider_25753,Delhi,8/20/2023,3.6
25754,Rider_25754,Chennai,7/12/2023,4.6
25755,Rider_25755,Delhi,2/24/2024,5
25756,Rider_25756,Bangalore,6/12/2023,3.1
25757,Rider_25757,Delhi,3/21/2024,4
25758,Rider_25758,Delhi,9/3/2023,3.3
25759,Rider_25759,Hyderabad,8/9/2024,3.4
25760,Rider_25760,Bangalore,4/6/2024,4
25761,Rider_25761,Hyderabad,9/1/2022,4
25762,Rider_25762,Mumbai,12/19/2024,4.7
25763,Rider_25763,Mumbai,12/19/2022,3.7
25764,Rider_25764,Hyderabad,9/18/2023,3.1
25765,Rider_25765,Delhi,8/6/2022,3.8
25766,Rider_25766,Chennai,2/15/2022,3.9
25767,Rider_25767,Bangalore,4/19/2024,4.6
25768,Rider_25768,Mumbai,10/11/2024,4.7
25769,Rider_25769,Mumbai,5/14/2022,4.2
25770,Rider_25770,Delhi,3/18/2022,4.2
25771,Rider_25771,Mumbai,12/13/2022,4.1
25772,Rider_25772,Bangalore,6/9/2024,4.1
25773,Rider_25773,Delhi,11/1/2022,4.9
25774,Rider_25774,Chennai,1/20/2022,4.6
25775,Rider_25775,Delhi,9/15/2022,3
25776,Rider_25776,Delhi,3/13/2022,4.5
25777,Rider_25777,Delhi,6/3/2024,4
25778,Rider_25778,Delhi,10/25/2022,4.3
25779,Rider_25779,Hyderabad,1/14/2023,4.7
25780,Rider_25780,Chennai,9/19/2022,4.1
25781,Rider_25781,Bangalore,12/10/2024,4.8
25782,Rider_25782,Chennai,2/3/2023,3.5
25783,Rider_25783,Delhi,7/6/2024,3.4
25784,Rider_25784,Mumbai,2/8/2023,3.7
25785,Rider_25785,Chennai,1/4/2022,3.9
25786,Rider_25786,Chennai,1/14/2023,3.4
25787,Rider_25787,Chennai,3/16/2022,4.7
25788,Rider_25788,Bangalore,5/11/2024,3
25789,Rider_25789,Bangalore,3/18/2023,3.4
25790,Rider_25790,Hyderabad,12/6/2024,3.9
25791,Rider_25791,Chennai,2/4/2024,3.1
25792,Rider_25792,Bangalore,5/14/2024,4.6
25793,Rider_25793,Chennai,12/5/2022,3.1
25794,Rider_25794,Chennai,3/1/2024,4.7
25795,Rider_25795,Bangalore,12/16/2023,3.1
25796,Rider_25796,Delhi,4/9/2024,3
25797,Rider_25797,Mumbai,6/11/2024,3.3
25798,Rider_25798,Chennai,4/23/2023,3.9
25799,Rider_25799,Chennai,12/8/2022,4.7
25800,Rider_25800,Hyderabad,11/28/2023,3.1
25801,Rider_25801,Hyderabad,5/17/2024,3.4
25802,Rider_25802,Mumbai,5/10/2023,3.4
25803,Rider_25803,Chennai,11/19/2024,4.5
25804,Rider_25804,Delhi,12/11/2024,3.7
25805,Rider_25805,Bangalore,5/21/2022,4.3
25806,Rider_25806,Bangalore,8/4/2023,3.4
25807,Rider_25807,Delhi,1/16/2024,3.6
25808,Rider_25808,Bangalore,4/10/2022,3.7
25809,Rider_25809,Bangalore,12/5/2022,3.2
25810,Rider_25810,Hyderabad,9/18/2023,3.6
25811,Rider_25811,Hyderabad,9/4/2024,3.8
25812,Rider_25812,Delhi,4/17/2022,4.4
25813,Rider_25813,Mumbai,4/23/2024,3.5
25814,Rider_25814,Chennai,5/11/2022,3.2
25815,Rider_25815,Chennai,12/12/2023,3.8
25816,Rider_25816,Delhi,4/11/2023,3.1
25817,Rider_25817,Chennai,7/14/2022,4.7
25818,Rider_25818,Bangalore,5/15/2024,3.5
25819,Rider_25819,Delhi,2/9/2022,4.3
25820,Rider_25820,Hyderabad,2/1/2024,4.9
25821,Rider_25821,Mumbai,1/1/2022,4.5
25822,Rider_25822,Mumbai,2/16/2023,4.6
25823,Rider_25823,Hyderabad,1/16/2023,4.4
25824,Rider_25824,Bangalore,1/20/2022,4.4
25825,Rider_25825,Chennai,5/14/2022,3.6
25826,Rider_25826,Bangalore,6/9/2022,3.8
25827,Rider_25827,Mumbai,8/3/2023,3.9
25828,Rider_25828,Chennai,9/5/2023,3.9
25829,Rider_25829,Delhi,4/1/2023,4.5
25830,Rider_25830,Delhi,7/27/2023,3.7
25831,Rider_25831,Delhi,1/12/2022,3.4
25832,Rider_25832,Mumbai,1/20/2023,5
25833,Rider_25833,Delhi,8/16/2024,3.5
25834,Rider_25834,Bangalore,4/5/2024,4.3
25835,Rider_25835,Delhi,7/20/2023,4.6
25836,Rider_25836,Bangalore,7/19/2022,4.4
25837,Rider_25837,Bangalore,6/6/2023,3.8
25838,Rider_25838,Mumbai,11/3/2022,4.9
25839,Rider_25839,Mumbai,1/6/2023,5
25840,Rider_25840,Bangalore,9/14/2022,3.6
25841,Rider_25841,Hyderabad,1/23/2022,3.7
25842,Rider_25842,Mumbai,9/8/2023,4
25843,Rider_25843,Chennai,10/1/2023,4.3
25844,Rider_25844,Hyderabad,2/18/2022,4.1
25845,Rider_25845,Bangalore,9/2/2022,3.7
25846,Rider_25846,Bangalore,1/9/2022,3.7
25847,Rider_25847,Hyderabad,10/12/2024,4.8
25848,Rider_25848,Mumbai,10/20/2022,4.5
25849,Rider_25849,Chennai,1/1/2024,4.4
25850,Rider_25850,Chennai,2/11/2024,4.6
25851,Rider_25851,Mumbai,6/11/2023,4.3
25852,Rider_25852,Mumbai,2/4/2024,3.4
25853,Rider_25853,Delhi,9/2/2022,3.6
25854,Rider_25854,Bangalore,8/9/2024,3.2
25855,Rider_25855,Hyderabad,10/8/2023,4.6
25856,Rider_25856,Hyderabad,3/28/2023,3.6
25857,Rider_25857,Hyderabad,8/8/2024,3.6
25858,Rider_25858,Delhi,11/17/2022,3.8
25859,Rider_25859,Hyderabad,3/22/2024,4.9
25860,Rider_25860,Hyderabad,11/10/2023,4.6
25861,Rider_25861,Bangalore,4/19/2022,3.3
25862,Rider_25862,Chennai,4/7/2023,3.9
25863,Rider_25863,Delhi,4/27/2024,4.8
25864,Rider_25864,Delhi,7/2/2023,4.3
25865,Rider_25865,Bangalore,12/24/2023,4
25866,Rider_25866,Bangalore,6/20/2022,4.3
25867,Rider_25867,Hyderabad,11/2/2022,4.6
25868,Rider_25868,Bangalore,5/11/2022,4.7
25869,Rider_25869,Delhi,1/9/2024,3.2
25870,Rider_25870,Bangalore,6/3/2022,4.4
25871,Rider_25871,Mumbai,1/17/2023,4.3
25872,Rider_25872,Hyderabad,3/3/2022,4.8
25873,Rider_25873,Mumbai,1/8/2024,3.4
25874,Rider_25874,Mumbai,3/4/2024,3.2
25875,Rider_25875,Hyderabad,6/3/2022,4.9
25876,Rider_25876,Bangalore,5/6/2023,3.3
25877,Rider_25877,Chennai,1/10/2024,4.3
25878,Rider_25878,Hyderabad,1/26/2024,4.3
25879,Rider_25879,Bangalore,11/12/2024,5
25880,Rider_25880,Chennai,9/3/2024,4.8
25881,Rider_25881,Mumbai,2/23/2023,3.4
25882,Rider_25882,Bangalore,1/25/2022,4.8
25883,Rider_25883,Delhi,7/12/2022,3.5
25884,Rider_25884,Chennai,1/15/2022,5
25885,Rider_25885,Delhi,3/12/2024,3.9
25886,Rider_25886,Chennai,11/11/2024,3.9
25887,Rider_25887,Bangalore,8/28/2022,4.3
25888,Rider_25888,Chennai,10/17/2023,4.1
25889,Rider_25889,Delhi,10/27/2024,3.8
25890,Rider_25890,Hyderabad,5/25/2024,4
25891,Rider_25891,Mumbai,10/21/2023,3.6
25892,Rider_25892,Bangalore,2/8/2023,3.6
25893,Rider_25893,Delhi,3/1/2023,3.8
25894,Rider_25894,Hyderabad,9/2/2024,3.9
25895,Rider_25895,Bangalore,5/16/2022,3.7
25896,Rider_25896,Hyderabad,10/17/2024,4
25897,Rider_25897,Hyderabad,11/15/2023,4.3
25898,Rider_25898,Chennai,2/4/2023,4
25899,Rider_25899,Mumbai,8/2/2022,4.4
25900,Rider_25900,Hyderabad,10/15/2022,3
25901,Rider_25901,Delhi,8/21/2022,3.3
25902,Rider_25902,Chennai,7/6/2023,4.2
25903,Rider_25903,Chennai,3/13/2023,4.3
25904,Rider_25904,Chennai,3/28/2022,3.8
25905,Rider_25905,Chennai,5/13/2022,3.4
25906,Rider_25906,Delhi,10/5/2024,4.3
25907,Rider_25907,Mumbai,6/20/2022,3.6
25908,Rider_25908,Hyderabad,10/1/2023,4.3
25909,Rider_25909,Chennai,7/10/2022,3.7
25910,Rider_25910,Hyderabad,8/9/2023,3
25911,Rider_25911,Hyderabad,7/10/2024,4.9
25912,Rider_25912,Hyderabad,5/14/2023,4.4
25913,Rider_25913,Mumbai,7/11/2022,4.8
25914,Rider_25914,Delhi,5/21/2024,4.6
25915,Rider_25915,Hyderabad,11/9/2022,4.4
25916,Rider_25916,Hyderabad,3/5/2022,4
25917,Rider_25917,Bangalore,6/23/2024,3.1
25918,Rider_25918,Mumbai,11/23/2024,3.7
25919,Rider_25919,Bangalore,5/6/2024,4.9
25920,Rider_25920,Mumbai,10/20/2024,4.3
25921,Rider_25921,Bangalore,7/18/2022,3.5
25922,Rider_25922,Mumbai,10/3/2023,4.9
25923,Rider_25923,Delhi,7/6/2023,4.1
25924,Rider_25924,Chennai,2/12/2022,3.7
25925,Rider_25925,Delhi,7/11/2022,4.1
25926,Rider_25926,Chennai,12/7/2022,4.3
25927,Rider_25927,Hyderabad,11/18/2024,4.2
25928,Rider_25928,Hyderabad,10/10/2024,3.7
25929,Rider_25929,Chennai,8/8/2023,4.4
25930,Rider_25930,Bangalore,5/21/2024,4.3
25931,Rider_25931,Chennai,6/15/2022,4.4
25932,Rider_25932,Bangalore,1/27/2022,3.9
25933,Rider_25933,Bangalore,4/8/2024,4.8
25934,Rider_25934,Delhi,8/27/2022,3.2
25935,Rider_25935,Mumbai,9/20/2024,3.3
25936,Rider_25936,Delhi,8/19/2023,4.2
25937,Rider_25937,Hyderabad,1/9/2022,3.7
25938,Rider_25938,Mumbai,3/26/2024,4.3
25939,Rider_25939,Hyderabad,2/11/2023,4
25940,Rider_25940,Hyderabad,6/24/2024,3.3
25941,Rider_25941,Delhi,1/20/2024,3.1
25942,Rider_25942,Chennai,9/20/2023,3.7
25943,Rider_25943,Chennai,2/21/2023,4.7
25944,Rider_25944,Bangalore,12/5/2023,3.3
25945,Rider_25945,Chennai,6/3/2023,3.3
25946,Rider_25946,Mumbai,5/8/2024,4.1
25947,Rider_25947,Chennai,5/27/2024,4.6
25948,Rider_25948,Mumbai,8/4/2022,3.5
25949,Rider_25949,Bangalore,9/14/2024,4.9
25950,Rider_25950,Bangalore,4/17/2023,3.2
25951,Rider_25951,Bangalore,7/12/2024,4.9
25952,Rider_25952,Mumbai,8/10/2022,4.9
25953,Rider_25953,Chennai,9/14/2024,4.6
25954,Rider_25954,Chennai,4/25/2022,3.7
25955,Rider_25955,Mumbai,3/23/2023,3.9
25956,Rider_25956,Mumbai,8/22/2024,4.3
25957,Rider_25957,Mumbai,9/9/2022,3.1
25958,Rider_25958,Delhi,7/28/2023,3.6
25959,Rider_25959,Bangalore,12/10/2024,4.7
25960,Rider_25960,Bangalore,4/8/2024,3
25961,Rider_25961,Chennai,9/16/2022,4.2
25962,Rider_25962,Hyderabad,9/6/2022,4.6
25963,Rider_25963,Hyderabad,12/3/2023,3.8
25964,Rider_25964,Mumbai,3/19/2022,4.9
25965,Rider_25965,Bangalore,3/25/2024,4.7
25966,Rider_25966,Hyderabad,8/22/2024,3.1
25967,Rider_25967,Mumbai,2/23/2024,3.1
25968,Rider_25968,Delhi,10/8/2022,3.2
25969,Rider_25969,Chennai,5/24/2022,3.7
25970,Rider_25970,Bangalore,7/16/2023,3.1
25971,Rider_25971,Bangalore,6/2/2023,4
25972,Rider_25972,Chennai,9/6/2023,4.1
25973,Rider_25973,Mumbai,5/19/2024,4.7
25974,Rider_25974,Chennai,7/24/2022,4.8
25975,Rider_25975,Delhi,3/7/2022,3.5
25976,Rider_25976,Mumbai,11/14/2023,4.7
25977,Rider_25977,Mumbai,6/7/2022,4.8
25978,Rider_25978,Delhi,8/26/2024,3.9
25979,Rider_25979,Hyderabad,3/20/2022,4.8
25980,Rider_25980,Bangalore,11/9/2024,3.9
25981,Rider_25981,Bangalore,12/6/2024,3.2
25982,Rider_25982,Delhi,6/16/2024,4.1
25983,Rider_25983,Chennai,11/3/2022,4.5
25984,Rider_25984,Delhi,11/19/2022,4.9
